sep=;
gen;evals;Obj1_Min;Obj1_Max;Obj1_Avg;Obj1_Std
490;66;0.00498165109424;0.00747981373477;0.00737739922857;0.000344815238478
500;70;0.00501468206603;0.00754862329793;0.00734091157641;0.00055588342133
510;62;0.0052280046874;0.00787110287553;0.0075542071474;0.000449774583488
520;51;0.00559814668653;0.00792458958106;0.00774830863477;0.000525234524642
530;61;0.00516841604355;0.00806337538837;0.00789277730458;0.000456645132509
540;62;0.00533754869058;0.00817997772826;0.00787210589166;0.000665336532503
550;80;0.00478492025723;0.00833333333333;0.00812869639468;0.000588536807508
560;65;0.00516841604355;0.00849593879502;0.00827781153721;0.000673380958517
570;59;0.00562640702357;0.00900941083006;0.00871147826467;0.000627425525541
580;64;0.00516841604355;0.00917473704805;0.00884312066445;0.000800313424153
590;67;0.00519794903664;0.00917473704805;0.008948294039;0.000732038043716
600;61;0.00571388754877;0.0092175602102;0.00900043574948;0.000704778052364
610;64;0.00571388754877;0.0092175602102;0.00901499815997;0.000724174639616
620;80;0.00549812837121;0.0092175602102;0.00896890999888;0.00080071507918
630;62;0.00569408711707;0.00958406946825;0.0092019416085;0.000528462908961
640;77;0.00534564489189;0.00958406946825;0.00931805902673;0.000856329383974
650;61;0.00548930490031;0.00978517197297;0.00939571409124;0.000811076188832
660;74;0.00581615925344;0.0101130697658;0.00973806277148;0.000787702926358
670;50;0.00539502486019;0.0101130697658;0.00985702063098;0.000928694588706
680;59;0.00581615925344;0.0102302162992;0.00989106358449;0.00101852662678
690;59;0.0052280046874;0.0102302162992;0.00999730473863;0.00084999323891
700;73;0.00583729604046;0.0102302162992;0.00995982894601;0.000887453142311
710;65;0.0050280832963;0.0102302162992;0.00994842564192;0.000961331909349
720;52;0.0052432333993;0.0102302162992;0.00994829812779;0.000940803392912
730;70;0.00535377882038;0.0102302162992;0.00995739768487;0.00093269937633
740;59;0.00550699544816;0.0102302162992;0.00992331923504;0.000996650737155
750;73;0.00582669823755;0.0102302162992;0.00993130824649;0.000965870390208
760;71;0.00557954641444;0.0102302162992;0.00986251005981;0.00110379576112
770;64;0.00557954641444;0.0102302162992;0.00992643202342;0.00100219240112
780;59;0.00550699544816;0.0102302162992;0.0100271842616;0.00081259470744
790;59;0.00590214961278;0.0102302162992;0.00994811057922;0.00096569801623
800;57;0.00564549209427;0.0102302162992;0.0099561193134;0.000944757984513
810;65;0.00549812837121;0.0102302162992;0.00984666547777;0.00112446810624
820;63;0.00557031703609;0.0102302162992;0.00994969493064;0.000983091026675
830;73;0.00569408711707;0.0102302162992;0.00990849671105;0.00102157917541
840;63;0.00542024469559;0.0102302162992;0.0099568860457;0.000952264721828
850;71;0.00561693836657;0.0102302162992;0.00993611971183;0.000979395146719
860;67;0.00568426548339;0.0102302162992;0.0100773201571;0.00069870282678
870;62;0.00559814668653;0.0102302162992;0.00998451704264;0.000854058571741
880;64;0.00568426548339;0.0102302162992;0.00981046431241;0.0011332915623
890;74;0.00519051738939;0.0102302162992;0.00986513482202;0.00113107755145
900;54;0.00557031703609;0.0102903971828;0.0100760511057;0.000721795220123
910;65;0.00553386197164;0.0102903971828;0.00993203537688;0.0010876707606
920;73;0.00512506369032;0.0103516946457;0.0100229441456;0.00104986935714
930;69;0.00572386729028;0.0103516946457;0.0100698313887;0.000924214716665
940;61;0.00595791786485;0.0103516946457;0.0101414793278;0.000819317194109
950;61;0.00547178734379;0.0103516946457;0.0100205425691;0.00106130048959
960;65;0.00548052467621;0.0103516946457;0.00999747844498;0.00110236651017
970;55;0.00564549209427;0.0103516946457;0.0100233261279;0.00102438859864
980;72;0.00531348353421;0.0103516946457;0.00988274610579;0.00127945969412
990;70;0.00557031703609;0.0103516946457;0.0101002013943;0.000937890661293
1000;66;0.00570396098261;0.0103516946457;0.010052079781;0.000977120454461
