sep=;
gen;evals;Obj1_Min;Obj1_Max;Obj1_Avg;Obj1_Std
740;426;0.00558659217877;0.0113636363636;0.0109710268502;0.00124288464438
750;454;0.0054624227094;0.0113636363636;0.0110324742641;0.00112617960126
760;426;0.00558659217877;0.0113636363636;0.0110314223718;0.00111839855103
770;426;0.00543689363496;0.0113636363636;0.011024760916;0.001121195428
780;444;0.00525255405321;0.0114452436389;0.0110350869923;0.00109566031838
790;427;0.00559579468243;0.0114452436389;0.0110794756013;0.00119064639527
800;477;0.00514926186547;0.0114452436389;0.0110895390354;0.00120412612738
810;420;0.00547101404329;0.0114452436389;0.0110749945716;0.00121916471859
820;464;0.0054624227094;0.0114452436389;0.0110609029933;0.0012184569961
830;446;0.00529879907993;0.0114452436389;0.0111271511715;0.00112243337017
840;450;0.00551459804167;0.0114452436389;0.0111225254387;0.00112764228287
850;434;0.00557743572251;0.0114452436389;0.0110757053288;0.00121009946749
860;432;0.00537871360804;0.0114452436389;0.0111070367788;0.00113946327487
870;454;0.0054624227094;0.0114452436389;0.0111129366483;0.00112154443306
880;460;0.00522988832944;0.0114452436389;0.011072630084;0.00122531347226
890;414;0.00575967934903;0.0114452436389;0.0110724913664;0.00122091195789
900;446;0.00534630880634;0.0114452436389;0.0110439683804;0.00125998180741
910;425;0.00547101404329;0.0114452436389;0.011112632338;0.00114716913962
920;449;0.00540341436064;0.0114452436389;0.0110097695998;0.00131399443763
930;434;0.00574963033389;0.0114452436389;0.0110661376695;0.00121497515991
940;448;0.00542846450502;0.0115286960137;0.0110426594915;0.00126565773309
950;453;0.00562368240126;0.0115286960137;0.0111655618412;0.00117961547624
960;439;0.00542846450502;0.0115286960137;0.0111257350931;0.00127648013345
970;433;0.00564251172659;0.0115286960137;0.01115101376;0.00122802891147
980;429;0.00540341436064;0.0115286960137;0.011168392367;0.0011810363671
990;435;0.00539514236067;0.0115286960137;0.011100368021;0.00130640204503
1000;441;0.00526017612894;0.0115286960137;0.0111676447435;0.00118502556596
